url,title,price_raw,price_value,currency,make,model,year,mileage_raw,engine_raw,fuel,transmission,drive,color,steering,doors,seats,stock_no,chassis_no,location,page_type,is_listing,market_country,url_make,url_model,title_year,year_clean,make_clean,model_clean,model_code,make_model,has_valid_price,price_log,price_bucket,vehicle_age,age_bucket,fuel_group,is_hybrid,is_electric,is_electrified,transmission_group,drive_group,steering_group,doors_num,seats_num,price_per_seat,price_per_door,stock_country,is_overseas_stock,stock_prefix,stock_seq,chassis_no_clean,chassis_prefix,is_vin,vin_region,frame_no_type,body_guess,completeness_score,price_rank_within_make_model,price_rank_within_make_model_year
https://www.beforward.jp/toyota/camry/cc371157/id/14390058/,BE FORWARD : 2017 TOYOTA Camry,12050,12050.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-AXVH70,2017.0,Year,Trans.,Hybrid(Petrol),Automatic,2wheel drive,Pearl,Right,4.0,,CC371157,AXVH70-1009609,NAGOYA,listing,True,,TOYOTA,Camry,2017.0,2017.0,TOYOTA,Camry,DAA-AXVH70,TOYOTA Camry,True,9.396902923027392,mid,9.0,6-10,Hybrid(Petrol),True,False,True,Automatic,2WD,Right,4.0,,,3012.5,Japan,False,CC,371157.0,AXVH70-1009609,AXVH70,False,,FrameNo,unknown,1.0,0.6666666666666666,1.0
https://www.beforward.jp/toyota/crown-hybrid/cd131712/id/15083950/,BE FORWARD : 2020 TOYOTA Crown Hybrid,23120,23120.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AZSH20,2020.0,Year,Trans.,Hybrid(Petrol),Automatic,2wheel drive,Pearl,Right,5.0,,CD131712,AZSH20-1064750,YOKOHAMA,listing,True,,TOYOTA,Crown Hybrid,2020.0,2020.0,TOYOTA,Crown Hybrid,6AA-AZSH20,TOYOTA Crown Hybrid,True,10.048496574446103,upper_mid,6.0,6-10,Hybrid(Petrol),True,False,True,Automatic,2WD,Right,5.0,,,4624.0,Japan,False,CD,131712.0,AZSH20-1064750,AZSH20,False,,FrameNo,unknown,1.0,0.9375,1.0
https://www.beforward.jp/toyota/crown-hybrid/cd253205/id/15205706/,BE FORWARD : 2020 TOYOTA Crown Hybrid,15790,15790.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AZSH20,2020.0,Year,Trans.,Hybrid(Petrol),Automatic,2wheel drive,Pearl,Right,4.0,,CD253205,AZSH20-1059794,KYOTO,listing,True,,TOYOTA,Crown Hybrid,2020.0,2020.0,TOYOTA,Crown Hybrid,6AA-AZSH20,TOYOTA Crown Hybrid,True,9.667195436466644,upper_mid,6.0,6-10,Hybrid(Petrol),True,False,True,Automatic,2WD,Right,4.0,,,3947.5,Japan,False,CD,253205.0,AZSH20-1059794,AZSH20,False,,FrameNo,unknown,1.0,0.5625,0.25
https://www.beforward.jp/toyota/crown-hybrid/cd253277/id/15205778/,BE FORWARD : 2015 TOYOTA Crown Hybrid,15270,15270.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,AWS210,2015.0,Year,Trans.,Hybrid(Petrol),Automatic,2wheel drive,Pearl,Right,5.0,,CD253277,AWS210-6090699,KYUSHU,listing,True,,TOYOTA,Crown Hybrid,2015.0,2015.0,TOYOTA,Crown Hybrid,AWS210,TOYOTA Crown Hybrid,True,9.633710883953182,upper_mid,11.0,11-20,Hybrid(Petrol),True,False,True,Automatic,2WD,Right,5.0,,,3054.0,Japan,False,CD,253277.0,AWS210-6090699,AWS210,False,,FrameNo,unknown,1.0,0.5,1.0
https://www.beforward.jp/toyota/crown-hybrid/cd253347/id/15205848/,BE FORWARD : 2018 TOYOTA Crown Hybrid,23780,23780.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AZSH21,2018.0,Year,Trans.,Hybrid(Petrol),Automatic,4wheel drive,Pearl,Right,5.0,,CD253347,AZSH21-1001987,HOKKAIDO,listing,True,,TOYOTA,Crown Hybrid,2018.0,2018.0,TOYOTA,Crown Hybrid,6AA-AZSH21,TOYOTA Crown Hybrid,True,10.076642221505265,upper_mid,8.0,6-10,Hybrid(Petrol),True,False,True,Automatic,4WD,Right,5.0,,,4756.0,Japan,False,CD,253347.0,AZSH21-1001987,AZSH21,False,,FrameNo,suv_crossover_like,1.0,1.0,1.0
https://www.beforward.jp/toyota/harrier/cd200553/id/15153605/,BE FORWARD : 2019 TOYOTA Harrier,11930,11930.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZSU60W,2019.0,Year,Trans.,Petrol,Automatic,2wheel drive,Pearl,Right,5.0,,CD200553,ZSU60-0168654,YOKOHAMA,listing,True,,TOYOTA,Harrier,2019.0,2019.0,TOYOTA,Harrier,DBA-ZSU60W,TOYOTA Harrier,True,9.3868953338758,mid,7.0,6-10,Petrol,False,False,False,Automatic,2WD,Right,5.0,,,2386.0,Japan,False,CD,200553.0,ZSU60-0168654,ZSU60,False,,FrameNo,unknown,1.0,0.21052631578947367,0.5
https://www.beforward.jp/toyota/harrier/cd253223/id/15205724/,BE FORWARD : 2021 TOYOTA Harrier,21860,21860.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,MXUA80,2021.0,Year,Trans.,Petrol,Automatic,2wheel drive,Pearl,Right,5.0,,CD253223,MXUA80-0037246,KOBE,listing,True,,TOYOTA,Harrier,2021.0,2021.0,TOYOTA,Harrier,MXUA80,TOYOTA Harrier,True,9.992459506338392,upper_mid,5.0,4-5,Petrol,False,False,False,Automatic,2WD,Right,5.0,,,4372.0,Japan,False,CD,253223.0,MXUA80-0037246,MXUA80,False,,FrameNo,unknown,1.0,0.8421052631578947,0.75
https://www.beforward.jp/toyota/harrier/cd253367/id/15205868/,BE FORWARD : 2017 TOYOTA Harrier,14140,14140.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZSU60W,2017.0,Year,Trans.,Petrol,Automatic,2wheel drive,Pearl,Right,5.0,,CD253367,ZSU60-0139859,KYUSHU,listing,True,,TOYOTA,Harrier,2017.0,2017.0,TOYOTA,Harrier,DBA-ZSU60W,TOYOTA Harrier,True,9.556833658307777,mid,9.0,6-10,Petrol,False,False,False,Automatic,2WD,Right,5.0,,,2828.0,Japan,False,CD,253367.0,ZSU60-0139859,ZSU60,False,,FrameNo,unknown,1.0,0.42105263157894735,1.0
https://www.beforward.jp/toyota/harrier/cd253376/id/15205877/,BE FORWARD : 2019 TOYOTA Harrier,16560,16560.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZSU60W,2019.0,Year,Trans.,Petrol,Automatic,2wheel drive,Black,Right,5.0,,CD253376,ZSU60-0175096,KYUSHU,listing,True,,TOYOTA,Harrier,2019.0,2019.0,TOYOTA,Harrier,DBA-ZSU60W,TOYOTA Harrier,True,9.714805812589491,upper_mid,7.0,6-10,Petrol,False,False,False,Automatic,2WD,Right,5.0,,,3312.0,Japan,False,CD,253376.0,ZSU60-0175096,ZSU60,False,,FrameNo,unknown,1.0,0.631578947368421,1.0
https://www.beforward.jp/toyota/harrier/cd253386/id/15205887/,BE FORWARD : 2021 TOYOTA Harrier,16340,16340.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-MXUA85,2021.0,Year,Trans.,Petrol,Automatic,4wheel drive,Black,Right,5.0,,CD253386,MXUA85-0008533,YOKOHAMA,listing,True,,TOYOTA,Harrier,2021.0,2021.0,TOYOTA,Harrier,6BA-MXUA85,TOYOTA Harrier,True,9.701432566051784,upper_mid,5.0,4-5,Petrol,False,False,False,Automatic,4WD,Right,5.0,,,3268.0,Japan,False,CD,253386.0,MXUA85-0008533,MXUA85,False,,FrameNo,suv_crossover_like,1.0,0.5789473684210527,0.25
https://www.beforward.jp/toyota/harrier/cd253407/id/15205908/,BE FORWARD : 2015 TOYOTA Harrier,11690,11690.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,ZSU60W,2015.0,Year,Trans.,Petrol,Automatic,2wheel drive,Black,Right,5.0,,CD253407,ZSU60-0061154,KYOTO,listing,True,,TOYOTA,Harrier,2015.0,2015.0,TOYOTA,Harrier,ZSU60W,TOYOTA Harrier,True,9.366574594006819,mid,11.0,11-20,Petrol,False,False,False,Automatic,2WD,Right,5.0,,,2338.0,Japan,False,CD,253407.0,ZSU60-0061154,ZSU60,False,,FrameNo,unknown,1.0,0.15789473684210525,1.0
https://www.beforward.jp/toyota/harrier-hybrid/cd253217/id/15205718/,BE FORWARD : 2021 TOYOTA Harrier Hybrid,22980,22980.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AXUH85,2021.0,Year,Trans.,Hybrid(Petrol),Automatic,4wheel drive,Pearl,Right,5.0,,CD253217,AXUH85-0016643,YOKOHAMA,listing,True,,TOYOTA,Harrier Hybrid,2021.0,2021.0,TOYOTA,Harrier Hybrid,6AA-AXUH85,TOYOTA Harrier Hybrid,True,10.042423066556905,upper_mid,5.0,4-5,Hybrid(Petrol),True,False,True,Automatic,4WD,Right,5.0,,,4596.0,Japan,False,CD,253217.0,AXUH85-0016643,AXUH85,False,,FrameNo,suv_crossover_like,1.0,0.7272727272727273,1.0
https://www.beforward.jp/toyota/harrier-hybrid/cd253374/id/15205875/,BE FORWARD : 2018 TOYOTA Harrier Hybrid,18610,18610.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-AVU65W,2018.0,Year,Trans.,Hybrid(Petrol),Automatic,4wheel drive,Black,Right,5.0,,CD253374,AVU65-0060720,HOKKAIDO,listing,True,,TOYOTA,Harrier Hybrid,2018.0,2018.0,TOYOTA,Harrier Hybrid,DAA-AVU65W,TOYOTA Harrier Hybrid,True,9.831508082743964,upper_mid,8.0,6-10,Hybrid(Petrol),True,False,True,Automatic,4WD,Right,5.0,,,3722.0,Japan,False,CD,253374.0,AVU65-0060720,AVU65,False,,FrameNo,suv_crossover_like,1.0,0.2727272727272727,1.0
https://www.beforward.jp/toyota/hiace-wagon/cd253185/id/15205686/,BE FORWARD : 2021 TOYOTA Hiace Wagon,22480,22480.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-TRH214W,2021.0,Year,Trans.,Petrol,Automatic,2wheel drive,Silver,Right,4.0,,CD253185,TRH214-0064171,YOKOHAMA,listing,True,,TOYOTA,Hiace Wagon,2021.0,2021.0,TOYOTA,Hiace Wagon,3BA-TRH214W,TOYOTA Hiace Wagon,True,10.02042578700401,upper_mid,5.0,4-5,Petrol,False,False,False,Automatic,2WD,Right,4.0,,,5620.0,Japan,False,CD,253185.0,TRH214-0064171,TRH214,False,,FrameNo,wagon,1.0,0.6666666666666666,1.0
https://www.beforward.jp/toyota/hilux/cd253834/id/15206337/,BE FORWARD : 2012 TOYOTA Hilux,14170,14170.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2012.0,Year,Trans.,Diesel,Manual,4wheel drive,Blue,Right,4.0,5.0,CD253834,AHT85782,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2012.0,2012.0,TOYOTA,Hilux,,TOYOTA Hilux,True,9.55895290182487,mid,14.0,11-20,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,2834.0,3542.5,United Kingdom,True,CD,253834.0,AHT85782,AHT85782,False,,FrameNo,truck_pickup,1.0,0.375,1.0
https://www.beforward.jp/toyota/hilux/cd253835/id/15206338/,BE FORWARD : 2012 TOYOTA Hilux,8670,8670.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2012.0,Year,Trans.,Diesel,Manual,4wheel drive,Black,Right,4.0,5.0,CD253835,AHT85783,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2012.0,2012.0,TOYOTA,Hilux,,TOYOTA Hilux,True,9.06773940337716,mid,14.0,11-20,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,1734.0,2167.5,United Kingdom,True,CD,253835.0,AHT85783,AHT85783,False,,FrameNo,truck_pickup,1.0,0.1875,0.5
https://www.beforward.jp/toyota/hilux/cd253837/id/15206340/,BE FORWARD : 2017 TOYOTA Hilux,18650,18650.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2017.0,Year,Trans.,Diesel,Manual,4wheel drive,White,Right,4.0,5.0,CD253837,AHT85785,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2017.0,2017.0,TOYOTA,Hilux,,TOYOTA Hilux,True,9.833655042937448,upper_mid,9.0,6-10,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,3730.0,4662.5,United Kingdom,True,CD,253837.0,AHT85785,AHT85785,False,,FrameNo,truck_pickup,1.0,0.4375,0.5
https://www.beforward.jp/toyota/hilux/cd253838/id/15206341/,BE FORWARD : 2018 TOYOTA Hilux,31300,31300.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2018.0,Year,Trans.,Diesel,Automatic,4wheel drive,Gray,Right,4.0,5.0,CD253838,AHT85786,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2018.0,2018.0,TOYOTA,Hilux,,TOYOTA Hilux,True,10.351405324899678,premium,8.0,6-10,Diesel,False,False,False,Automatic,4WD,Right,4.0,5.0,6260.0,7825.0,United Kingdom,True,CD,253838.0,AHT85786,AHT85786,False,,FrameNo,truck_pickup,1.0,0.875,0.6
https://www.beforward.jp/toyota/hilux/cd253839/id/15206342/,BE FORWARD : 2018 TOYOTA Hilux,13160,13160.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2018.0,Year,Trans.,Diesel,Manual,4wheel drive,White,Right,4.0,5.0,CD253839,AHT85787,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2018.0,2018.0,TOYOTA,Hilux,,TOYOTA Hilux,True,9.485013189834323,mid,8.0,6-10,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,2632.0,3290.0,United Kingdom,True,CD,253839.0,AHT85787,AHT85787,False,,FrameNo,truck_pickup,1.0,0.3125,0.2
https://www.beforward.jp/toyota/hilux/cd253840/id/15206343/,BE FORWARD : 2018 TOYOTA Hilux,30400,30400.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2018.0,Year,Trans.,Diesel,Manual,4wheel drive,Blue,Right,4.0,5.0,CD253840,AHT85788,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2018.0,2018.0,TOYOTA,Hilux,,TOYOTA Hilux,True,10.322230781590136,premium,8.0,6-10,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,6080.0,7600.0,United Kingdom,True,CD,253840.0,AHT85788,AHT85788,False,,FrameNo,truck_pickup,1.0,0.8125,0.4
https://www.beforward.jp/toyota/hilux/cd253841/id/15206344/,BE FORWARD : 2003 TOYOTA Hilux,8030,8030.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2003.0,Year,Trans.,Diesel,Manual,4wheel drive,White,Right,4.0,5.0,CD253841,AHT85789,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2003.0,2003.0,TOYOTA,Hilux,,TOYOTA Hilux,True,8.991064332188461,mid,23.0,20+,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,1606.0,2007.5,United Kingdom,True,CD,253841.0,AHT85789,AHT85789,False,,FrameNo,truck_pickup,1.0,0.0625,1.0
https://www.beforward.jp/toyota/hilux/cd253842/id/15206345/,BE FORWARD : 2005 TOYOTA Hilux,10490,10490.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2005.0,Year,Trans.,Diesel,Manual,4wheel drive,White,Right,4.0,5.0,CD253842,AHT85790,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2005.0,2005.0,TOYOTA,Hilux,,TOYOTA Hilux,True,9.258273025731485,mid,21.0,20+,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,2098.0,2622.5,United Kingdom,True,CD,253842.0,AHT85790,AHT85790,False,,FrameNo,truck_pickup,1.0,0.25,1.0
https://www.beforward.jp/toyota/hilux/cd253843/id/15206346/,BE FORWARD : 2018 TOYOTA Hilux,32970,32970.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2018.0,Year,Trans.,Diesel,Manual,4wheel drive,Gray,Right,4.0,5.0,CD253843,AHT85791,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2018.0,2018.0,TOYOTA,Hilux,,TOYOTA Hilux,True,10.403383666209391,premium,8.0,6-10,Diesel,False,False,False,Manual,4WD,Right,4.0,5.0,6594.0,8242.5,United Kingdom,True,CD,253843.0,AHT85791,AHT85791,False,,FrameNo,truck_pickup,1.0,0.9375,0.8
https://www.beforward.jp/toyota/hilux/cd253844/id/15206347/,BE FORWARD : 2017 TOYOTA Hilux,29000,29000.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,2017.0,Year,Trans.,Diesel,Automatic,4wheel drive,Blue,Right,4.0,5.0,CD253844,AHT85792,UNITED KINGDOM,listing,True,,TOYOTA,Hilux,2017.0,2017.0,TOYOTA,Hilux,,TOYOTA Hilux,True,10.275085591132715,upper_mid,9.0,6-10,Diesel,False,False,False,Automatic,4WD,Right,4.0,5.0,5800.0,7250.0,United Kingdom,True,CD,253844.0,AHT85792,AHT85792,False,,FrameNo,truck_pickup,1.0,0.625,1.0
